30,72173,104181,61165,86462,76736,108220,74595,90290,90478,126268,140065,104064,95970,138088,166620,113431,98337,146580,181159,120642,100439,152588,189487,126033,102525,157010,194667,130174,102181,160354,198269,133354,103197,162909,200816,135885,103580,164838,202605,137783,104064,166526,204323,139455,104892,167870,205527,140760,104666,168956,206644,141877,104697,169924,207456,142838,105252,170729,208198,143635,105127,171401,208823,144315,105439,171901,209214,144869,105486,172471,209769,145393,105939,172925,210199,145877,105517,173284,210566,146276,105994,173643,210988,146643,105650,173948,211089,146877,106080,174182,211488,147135,106205,174542,211683,147518,106322,174729,211863,147666,106197,174987,212214,147916,106111,175159,212300,148073,106611,175284,212441,148229,106564,175417,212574,148385,106400,175510,212706,148471
30,72228,104166,61181,86478,77595,109197,78025,91142,90376,126736,141221,104447,96251,138432,167299,113713,98666,146815,181448,120877,100798,152807,189597,126182,102478,157143,194776,130291,102298,160377,198198,133354,103291,163026,200995,135979,103767,164987,202878,137940,104259,166573,204487,139518,104244,167909,205605,140838,104595,169049,206777,141947,104767,169940,207448,142838,105494,170729,208292,143658,105134,171424,208823,144338,105158,171995,209292,144885,105220,172479,209722,145377,105486,172940,210277,145940,105470,173284,210574,146244,105947,173682,210886,146612,105806,173979,211144,146916,106072,174253,211511,147205,106408,174581,211761,147541,106322,174737,211870,147721,106095,174932,212199,147885,106088,175167,212386,148112,106447,175300,212613,148268,106697,175425,212574,148393,106533,175550,212870,148526
30,72415,104197,61149,86470,78540,110103,81353,91830,90447,127135,142424,104736,96009,138760,167854,113970,98384,147080,181847,121064,101150,152948,189800,126377,102134,157323,194987,130424,102228,160542,198480,133541,103095,163042,200909,135963,103408,164948,202823,137940,104322,166651,204448,139572,104509,167901,205542,140830,104478,169026,206628,141963,104939,169979,207511,142901,105744,170784,208277,143705,105205,171456,208886,144424,105720,172018,209316,144948,105181,172510,209941,145487,104955,172925,210230,145885,105502,173315,210542,146307,105986,173690,210933,146666,106119,174089,211433,147049,106041,174190,211503,147151,106377,174557,211730,147518,106088,174721,211839,147698,106431,175050,212199,147955,105884,175198,212394,148112,106134,175245,212363,148190,106267,175432,212730,148409,106775,175550,212738,148518
30,72423,104150,61157,86462,79290,111002,84689,92525,90548,127588,143487,105056,96392,139033,168440,114213,98923,147276,182182,121275,101041,153159,190042,126541,102056,157409,195042,130533,102150,160565,198472,133588,103095,163143,201081,136111,103720,165065,202894,138049,104244,166628,204378,139580,104494,167971,205675,140862,104470,169128,206808,142033,104923,169956,207488,142893,105322,170768,208253,143698,105048,171487,208863,144424,106173,172003,209378,144916,105736,172518,209808,145416,105322,172956,210253,145908,105853,173323,210574,146268,105939,173721,210995,146674,106275,174065,211238,147002,106322,174206,211511,147213,106213,174573,211745,147510,106267,174760,211902,147721,106556,174940,212105,147869,105916,175190,212378,148135,106502,175307,212480,148268,106283,175479,212683,148424,106541,175526,212667,148455
30,72173,104134,61087,86423,80025,111783,87861,93134,91009,128057,144565,105431,96408,139416,169104,114494,98783,147494,182526,121478,100947,153276,190190,126658,102283,157565,195198,130658,102291,160729,198651,133744,103306,163198,201081,136119,103736,165159,202995,138104,104111,166706,204464,139651,104423,167987,205769,140924,104666,169104,206675,141994,105017,170049,207597,142955,105345,170823,208339,143737,105470,171471,208878,144408,105884,172026,209394,144932,105783,172596,210050,145541,105392,172932,210230,145885,105525,173315,210589,146291,106306,173714,210925,146651,106064,174065,211417,147033,105736,174245,211441,147221,105814,174557,211831,147534,106431,174839,212027,147784,106463,175003,212230,147909,106095,175159,212347,148080,106330,175276,212449,148268,106564,175487,212777,148494,106845,175550,212745,148534
30,72290,104080,61048,86369,80743,112556,91001,93728,91330,128471,145721,105759,96517,139713,169635,114752,98822,147721,182831,121650,100962,153502,190479,126838,102361,157682,195339,130768,102119,160760,198675,133768,103048,163307,201292,136252,103509,165143,202941,138088,103830,166753,204511,139666,104275,168065,205745,140971,104314,169143,206730,142049,104822,170003,207527,142963,105283,170799,208238,143698,105236,171503,208949,144448,105900,172050,209464,145002,105298,172534,209988,145487,105314,172971,210331,145979,105798,173417,210659,146362,105994,173698,210902,146643,106252,174096,211269,147065,106080,174245,211433,147205,106377,174581,211722,147541,106103,174846,212011,147768,106580,175010,212175,147963,106158,175221,212386,148174,106470,175370,212495,148299,106213,175425,212597,148385,106439,175464,212667,148448
30,72571,104119,61071,86447,81486,113353,94111,94330,91205,128908,146744,106111,96423,140041,170253,115041,99095,147979,183190,121869,101166,153588,190589,126932,101884,157760,195425,130869,102134,160870,198769,133893,103205,163315,201245,136276,103689,165276,203144,138276,103986,166799,204534,139682,104338,168089,205753,141033,104627,169143,206769,142088,104830,170065,207714,143010,105025,170831,208300,143768,105392,171487,208823,144393,105861,172096,209472,145018,105838,172596,209956,145518,105205,172964,210433,145994,105603,173346,210597,146315,106056,173737,210980,146674,106064,174096,211488,147088,106088,174175,211433,147166,106408,174589,211769,147526,106150,174901,212074,147823,106416,175018,212253,148018,106322,175190,212370,148096,106408,175307,212503,148284,106111,175464,212777,148432,106127,175534,212691,148502
30,72470,104103,61048,86384,82072,114064,97080,94892,91580,129354,147760,106439,96142,140330,170823,115252,99158,148159,183542,122072,101119,153791,190847,127111,102330,157846,195534,130971,102142,160995,198901,133955,103361,163409,201284,136315,103541,165315,203073,138236,103892,166776,204441,139690,104244,168151,205792,141072,104220,169206,206839,142119,104861,170104,207605,143010,104994,170862,208300,143776,105259,171573,209074,144479,105783,172096,209464,145033,105572,172565,209925,145518,105291,173010,210433,145987,105556,173378,210792,146377,106189,173776,210995,146713,106189,174143,211331,147096,106009,174307,211472,147260,106463,174643,211855,147580,106330,174901,212105,147807,106228,175057,212238,148002,106166,175190,212456,148119,106681,175354,212519,148291,106470,175425,212581,148424,106549,175526,212659,148494
30,109205,93908,57876,77986,109416,93697,57501,77775,112822,97876,75548,81689,119377,108658,113072,89884,122869,119392,137057,97845,125432,127846,151166,104689,126510,134244,159565,109994,126846,138877,164932,114072,127447,142408,168448,117080,128166,145158,171104,119728,128408,147174,172901,121596,128752,148666,174346,123002,128971,150159,175714,124533,128963,151088,176604,125408,128814,152112,177604,126525,129291,152862,178331,127330,129549,153416,178932,127955,129119,153987,179487,128557,129244,154432,179987,129057,129893,154784,180401,129463,129611,155151,180839,129830,129697,155409,181151,130127,130127,155620,181432,130447,129674,155807,181714,130564,129783,156065,182065,130979,129971,156213,182206,131150,130541,156362,182425,131213,130088,156471,182628,131518,130096,156581,182768,131611,130096,156651,182948,131760
30,109111,93900,57907,78111,109134,93705,57524,77923,112978,98181,76845,82033,119596,109064,114072,90189,123135,119588,137572,98041,125643,128119,151448,104783,126744,134393,159792,110150,126893,139026,164940,113986,127439,142494,168573,117267,128088,145143,171112,119721,128244,147237,173010,121697,128947,148862,174589,123291,129205,150174,175635,124408,129275,151260,176753,125674,128713,151979,177432,126314,129314,152916,178386,127377,129268,153495,178971,128010,128994,154041,179534,128580,129080,154479,180011,129080,129627,154823,180448,129486,129900,155135,180839,129814,130104,155260,180956,129908,129846,155440,181292,130205,129768,155815,181714,130510,129838,156088,182057,131002,129807,156143,182065,130963,130135,156338,182417,131322,129979,156456,182612,131338,130346,156549,182792,131635,130236,156635,182979,131768
