30,0.359895,0.611700,0.418793,0.436416
30,0.362532,0.611547,0.418973,0.436549
30,0.361272,0.611238,0.418730,0.436283
30,0.357493,0.611855,0.418605,0.434073
30,0.357391,0.612144,0.419161,0.436283
30,0.359676,0.613049,0.419161,0.437580
30,0.357845,0.610487,0.417750,0.432777
30,0.622548,0.586408,0.527402,0.578986
30,0.630498,0.589722,0.530475,0.582597
30,0.628585,0.592284,0.532501,0.583898
30,0.627901,0.589433,0.529632,0.582597
30,0.620214,0.579751,0.521977,0.572414
30,0.603893,0.565466,0.505402,0.560615
30,0.585769,0.546327,0.492455,0.547808
30,0.589098,0.546703,0.493095,0.547808
30,0.585400,0.545527,0.493832,0.547325
30,0.609930,0.574473,0.517204,0.568971
30,0.599927,0.562939,0.505307,0.559292
30,0.589783,0.549255,0.496905,0.549613
30,0.587168,0.547678,0.495422,0.548962
30,0.584389,0.547303,0.493940,0.547976
30,0.585769,0.549054,0.495422,0.549466
30,0.627217,0.589876,0.530801,0.581778
30,0.635570,0.594692,0.534934,0.586691
30,0.627761,0.594094,0.533983,0.586208
30,0.629954,0.591224,0.530692,0.583248
30,0.607473,0.572521,0.513275,0.566514
30,0.516661,0.460115,0.451917,0.488480
30,0.558922,0.512503,0.477514,0.522550
